Source,Target,Weight
Kim Gordon,Hole (band),2
Kim Gordon,Janis Joplin,1
Kim Gordon,Lana Del Rey,1
Kim Gordon,Patti Smith,1
Ghost of the Robot,Bob Dylan,1
Ghost of the Robot,Radiohead,1
Ghost of the Robot,The Beatles,3
The Others (American band),Bob Dylan,1
The Others (American band),The Animals,1
The Others (American band),The Beatles,1
The Others (American band),The Byrds,1
Tommy McClennan,Bob Dylan,1
Django Walker,Bob Dylan,1
Django Walker,Jerry Jeff Walker,1
Django Walker,Neil Young,1
Django Walker,The Beatles,1
Django Walker,Tom Petty,1
Django Walker,Townes Van Zandt,1
Django Walker,Willie Nelson,1
Mink DeVille,Bob Dylan,1
Mink DeVille,Bruce Springsteen,2
Mink DeVille,Doc Pomus,6
Mink DeVille,Elvis Presley,1
Mink DeVille,Otis Redding,1
Mink DeVille,Patti Smith,1
Mink DeVille,The Rolling Stones,1
Mink DeVille,Willy DeVille,34
The Long Ryders,Bob Dylan,4
The Long Ryders,Cher,11
The Long Ryders,Clarence White,1
The Long Ryders,Gene Clark,2
The Long Ryders,Gram Parsons,2
The Long Ryders,Joni Mitchell,1
The Long Ryders,Los Lobos,2
The Long Ryders,Lucinda Williams,2
The Long Ryders,NRBQ,1
The Long Ryders,The Byrds,3
The Long Ryders,The Flying Burrito Brothers,2
The Long Ryders,Tom Waits,1
The Long Ryders,U2,4
The Long Ryders,X (American band),1
A. J. Croce,Bob Dylan,2
A. J. Croce,Elvis Presley,1
A. J. Croce,Fiona Apple,1
A. J. Croce,John Lennon,1
A. J. Croce,Johnny Cash,1
A. J. Croce,Stevie Wonder,1
A. J. Croce,Tom Waits,1
A. J. Croce,U2,1
A. J. Croce,Willie Nelson,1
Tom Petty,Bob Dylan,3
Tom Petty,Chuck Berry,1
Tom Petty,Electric Light Orchestra,2
Tom Petty,Elvis Presley,1
Tom Petty,George Harrison,4
Tom Petty,Grateful Dead,1
Tom Petty,Johnny Cash,3
Tom Petty,Keith Richards,1
Tom Petty,Lucinda Williams,1
Tom Petty,Mick Jagger,1
Tom Petty,Olivia Newton-John,1
Tom Petty,Ringo Starr,1
Tom Petty,Roy Orbison,3
Tom Petty,Stevie Nicks,4
Tom Petty,The Beatles,4
Tom Petty,The Rolling Stones,1
Tom Petty,Tom Petty and the Heartbreakers,29
Tom Petty,Traveling Wilburys,13
Grazhdanskaya Oborona,Arthur Lee (musician),2
Grazhdanskaya Oborona,Bob Dylan,1
Grazhdanskaya Oborona,Patti Smith,1
White Magic (band),Bob Dylan,1
White Magic (band),Cat Power,1
Eric Von Schmidt,Bob Dylan,3
Eric Von Schmidt,Cisco Houston,1
Eric Von Schmidt,Dave Van Ronk,1
Eric Von Schmidt,David Blue (musician),1
Eric Von Schmidt,Jeff Buckley,1
Eric Von Schmidt,Paul Butterfield,2
Eric Von Schmidt,Reverend Gary Davis,2
Eric Von Schmidt,Richard Fariña,3
Eric Von Schmidt,Rick Danko,1
H. P. Lovecraft (band),"Blood, Sweat & Tears",1
H. P. Lovecraft (band),Bob Dylan,1
H. P. Lovecraft (band),Chet Powers,2
H. P. Lovecraft (band),Fred Neil,2
H. P. Lovecraft (band),Grateful Dead,1
H. P. Lovecraft (band),The Beatles,1
H. P. Lovecraft (band),The Who,1
Glen Carroll,Bob Dylan,1
Glen Carroll,Paul McCartney,1
Glen Carroll,The Rolling Stones,6
Glen Carroll,The Who,1
Traveling Wilburys,Bob Dylan,14
Traveling Wilburys,Carl Perkins,1
Traveling Wilburys,Dire Straits,1
Traveling Wilburys,Electric Light Orchestra,3
Traveling Wilburys,George Harrison,20
Traveling Wilburys,Grateful Dead,1
Traveling Wilburys,Ringo Starr,1
Traveling Wilburys,Roy Orbison,11
Traveling Wilburys,The Beatles,5
Traveling Wilburys,The Rolling Stones,1
Traveling Wilburys,Tom Petty,19
Traveling Wilburys,Tom Petty and the Heartbreakers,7
Traveling Wilburys,Warren Zevon,1
Mumford & Sons,Bob Dylan,1
Mumford & Sons,Emmylou Harris,1
Mumford & Sons,Janis Joplin,1
Mumford & Sons,Jenny Lewis,1
Mumford & Sons,Laura Marling,5
Mumford & Sons,Old Crow Medicine Show,4
Mumford & Sons,The Avett Brothers,1
Mumford & Sons,The Band,1
Mumford & Sons,Woody Guthrie,1
Charlotte Cornfield,Bob Dylan,1
Charlotte Cornfield,Elliott Smith,1
Charlotte Cornfield,Jeff Buckley,1
Charlotte Cornfield,Joni Mitchell,2
Charlotte Cornfield,Karen Dalton,1
Charlotte Cornfield,Leonard Cohen,1
Charlotte Cornfield,Lou Reed,1
Charlotte Cornfield,Lucinda Williams,1
Charlotte Cornfield,Neil Young,1
Charlotte Cornfield,The Band,1
Charlotte Cornfield,Townes Van Zandt,1
LeRoy Bell,Bob Dylan,2
LeRoy Bell,The Beatles,4
LeRoy Bell,U2,1
Metric (band),Bob Dylan,1
Metric (band),Elliott Smith,1
Metric (band),Jason Collett,1
Metric (band),Lou Reed,4
Metric (band),Mike Shinoda,1
Metric (band),Morrissey,1
Metric (band),Neil Young,2
Metric (band),The Church (band),1
Metric (band),The Rolling Stones,1
Metric (band),Tom Waits,2
James Walsh (musician),Bob Dylan,1
James Walsh (musician),George Harrison,1
James Walsh (musician),Jeff Buckley,1
James Walsh (musician),Neil Young,1
James Walsh (musician),Nick Drake,1
James Walsh (musician),Oasis (band),2
James Walsh (musician),Suzanne Vega,2
James Walsh (musician),The Beatles,3
James Walsh (musician),Tim Buckley,1
Jack White,Blind Willie McTell,1
Jack White,Bob Dylan,4
Jack White,Elvis Presley,3
Jack White,Kanye West,1
Jack White,Kurt Cobain,1
Jack White,Lead Belly,1
Jack White,Norah Jones,1
Jack White,Robert Johnson,1
Jack White,The Raconteurs,18
Jack White,The Rolling Stones,1
Jack White,The White Stripes,35
Jack White,U2,1
Kashtin,Bob Dylan,1
Kashtin,Neil Young,1
Kashtin,The Beatles,1
Kashtin,U2,1
Sunny Jim Band,Bob Dylan,1
Sunny Jim Band,Creedence Clearwater Revival,1
Sunny Jim Band,Joe Cocker,1
Sunny Jim Band,Stray Cats,1
Jimmie Rodgers (country singer),Bob Dylan,1
Jimmie Rodgers (country singer),Elvis Presley,1
Jimmie Rodgers (country singer),Ernest Tubb,1
Jimmie Rodgers (country singer),Hank Williams,1
Jimmie Rodgers (country singer),Jerry Garcia,1
Jimmie Rodgers (country singer),Johnny Cash,1
Jimmie Rodgers (country singer),Mississippi John Hurt,1
Jimmie Rodgers (country singer),Muddy Waters,1
Jimmie Rodgers (country singer),Willie Nelson,1
Radiohead,Bob Dylan,2
Radiohead,Jack White,1
Radiohead,Kanye West,1
Radiohead,Kim Gordon,1
Radiohead,The Beach Boys,1
Radiohead,The Beatles,4
Radiohead,Thom Yorke,12
Radiohead,U2,1
Sandra McCracken,Bob Dylan,1
Sandra McCracken,Emmylou Harris,1
Sandra McCracken,Johnny Cash,1
Sandra McCracken,Joni Mitchell,1
Sandra McCracken,Tom Petty,1
Ian Dury,Bob Dylan,1
Ian Dury,The Who,2
Ian Dury,Tom Waits,1
Sergeant Steel,Alice Cooper,1
Sergeant Steel,Bob Dylan,1
Sergeant Steel,Eric Clapton,1
Sergeant Steel,Janet Jackson,1
Sergeant Steel,Judas Priest,1
Sergeant Steel,The Beatles,1
Gwen Stefani,Best Coast,1
Gwen Stefani,Blake Shelton,7
Gwen Stefani,Bob Dylan,1
Gwen Stefani,Bush (British band),3
Gwen Stefani,Dua Lipa,3
Gwen Stefani,Eminem,1
Gwen Stefani,Emmylou Harris,1
Gwen Stefani,Kesha,1
Gwen Stefani,Madonna,2
Emmylou Harris,Bob Dylan,5
Emmylou Harris,Chuck Berry,1
Emmylou Harris,Conor Oberst,1
Emmylou Harris,Dire Straits,2
Emmylou Harris,Elvis Presley,2
Emmylou Harris,First Aid Kit (band),1
Emmylou Harris,Gram Parsons,9
Emmylou Harris,Jimi Hendrix,1
Emmylou Harris,Joan Baez,2
Emmylou Harris,Johnny Cash,3
Emmylou Harris,Joni Mitchell,1
Emmylou Harris,Linda Ronstadt,21
Emmylou Harris,Lucinda Williams,2
Emmylou Harris,Neil Young,8
Emmylou Harris,Nick Cave,1
Emmylou Harris,Paul Simon,1
Emmylou Harris,Ricky Nelson,1
Emmylou Harris,Roy Orbison,2
Emmylou Harris,Ryan Adams,2
Emmylou Harris,Sheryl Crow,4
Emmylou Harris,The Band,2
Emmylou Harris,The Beatles,1
Emmylou Harris,The Byrds,1
Emmylou Harris,The Flying Burrito Brothers,2
Emmylou Harris,Townes Van Zandt,1
Emmylou Harris,U2,3
Emmylou Harris,Willie Nelson,7
Kris Allen,Barenaked Ladies,1
Kris Allen,Bob Dylan,1
Kris Allen,John Lennon,2
Kris Allen,Jon Foreman,1
Kris Allen,Kanye West,4
Kris Allen,Stevie Wonder,1
Kris Allen,Switchfoot,1
Kris Allen,The Beatles,2
Kris Allen,Train (band),1
Jakob Dylan,Bob Dylan,4
Jakob Dylan,Cat Power,2
Jakob Dylan,Counting Crows,1
Jakob Dylan,Eric Clapton,2
Jakob Dylan,Fiona Apple,1
Jakob Dylan,Hank Williams,3
Jakob Dylan,Holly Williams,1
Jakob Dylan,John Lennon,1
Jakob Dylan,Lucinda Williams,1
Jakob Dylan,Sheryl Crow,1
Jakob Dylan,The Band,5
Jakob Dylan,The Beach Boys,1
Jakob Dylan,The Rolling Stones,1
Jakob Dylan,The Turtles,2
Jakob Dylan,The Wallflowers,50
Jakob Dylan,The Who,3
Jakob Dylan,Tom Petty,1
Jakob Dylan,Tom Petty and the Heartbreakers,1
Billy Stewart,Bob Dylan,1
Billy Stewart,NRBQ,2
Magic Giant,Ashe (singer),1
Magic Giant,Bob Dylan,1
Magic Giant,Bruce Springsteen,1
Magic Giant,Elvis Presley,1
Magic Giant,Johnny Cash,1
Magic Giant,Mumford & Sons,1
Magic Giant,The Avett Brothers,1
Magic Giant,The Lumineers,4
Dave Van Ronk,Bob Dylan,2
Dave Van Ronk,Joni Mitchell,2
Dave Van Ronk,Leonard Cohen,1
Dave Van Ronk,Mississippi John Hurt,2
Dave Van Ronk,Phil Ochs,2
Dave Van Ronk,Reverend Gary Davis,1
Dave Van Ronk,The Animals,1
Dave Van Ronk,The Blues Project,2
Dave Van Ronk,The Who,2
Tom Petty and the Heartbreakers,Bob Dylan,5
Tom Petty and the Heartbreakers,Bruce Springsteen,2
Tom Petty and the Heartbreakers,Gene Clark,1
Tom Petty and the Heartbreakers,George Harrison,3
Tom Petty and the Heartbreakers,Grateful Dead,1
Tom Petty and the Heartbreakers,Johnny Cash,3
Tom Petty and the Heartbreakers,Lucinda Williams,1
Tom Petty and the Heartbreakers,Neil Young,2
Tom Petty and the Heartbreakers,Patti Smith,1
Tom Petty and the Heartbreakers,Ringo Starr,1
Tom Petty and the Heartbreakers,Roy Orbison,1
Tom Petty and the Heartbreakers,Stevie Nicks,6
Tom Petty and the Heartbreakers,The Byrds,1
Tom Petty and the Heartbreakers,The Replacements (band),1
Tom Petty and the Heartbreakers,The Wallflowers,1
Tom Petty and the Heartbreakers,Tom Petty,55
Tom Petty and the Heartbreakers,Traveling Wilburys,4
Tom Petty and the Heartbreakers,Warren Zevon,1
Chet Faker,Bob Dylan,1
Chet Faker,Radiohead,1
Frankie Lee (Americana musician),Bob Dylan,1
Frankie Lee (Americana musician),Hank Williams,1
Frankie Lee (Americana musician),Lucinda Williams,1
Frankie Lee (Americana musician),Tom Petty,1
Frankie Lee (Americana musician),Townes Van Zandt,1
Rita Chiarelli,Bob Dylan,1
Kathryn Williams,Bob Dylan,1
Kathryn Williams,John Lennon,1
Kathryn Williams,Joni Mitchell,1
Kathryn Williams,Leonard Cohen,1
Kathryn Williams,Nick Drake,2
Kathryn Williams,Squeeze (band),1
Kathryn Williams,Thea Gilmore,2
Judas Priest,Bob Dylan,1
Judas Priest,Elvis Presley,1
Judas Priest,Janis Joplin,1
Judas Priest,Jimi Hendrix,1
Judas Priest,Joan Baez,1
Judas Priest,The Who,1
Lost Dogs,Bob Dylan,1
Lost Dogs,Leonard Cohen,1
Lost Dogs,The Beatles,1
Lost Dogs,Traveling Wilburys,1
Ricky Nelson,Bob Dylan,2
Ricky Nelson,Carl Perkins,3
Ricky Nelson,Elvis Presley,2
Ricky Nelson,Johnny Cash,3
Ricky Nelson,Linda Ronstadt,1
Ricky Nelson,The Rolling Stones,1
June Carter Cash,Bob Dylan,1
June Carter Cash,Elvis Presley,2
June Carter Cash,Hank Williams,1
June Carter Cash,Johnny Cash,37
June Carter Cash,Roy Orbison,1
June Carter Cash,Webb Pierce,1
June Carter Cash,Willie Nelson,1
Emanuel and the Fear,Bob Dylan,1
Emanuel and the Fear,Neil Young,1
Emanuel and the Fear,Sufjan Stevens,1
Emanuel and the Fear,The War on Drugs (band),1
Emanuel and the Fear,Wilco,1
Sweet Pea Atkinson,Bob Dylan,1
Sweet Pea Atkinson,Eddie Rabbitt,1
Sweet Pea Atkinson,Hank Williams,1
Sweet Pea Atkinson,Was (Not Was),10
Sweet Pea Atkinson,Willie Nelson,1
Jim Dickinson,Bob Dylan,3
Jim Dickinson,Carl Perkins,1
Jim Dickinson,Jerry Jeff Walker,1
Jim Dickinson,North Mississippi Allstars,1
Jim Dickinson,The Replacements (band),1
Jim Dickinson,The Rolling Stones,2
Jim Dickinson,Willy DeVille,1
Neil Young,Barenaked Ladies,1
Neil Young,Bob Dylan,5
Neil Young,Bruce Springsteen,2
Neil Young,Buddy Holly,1
Neil Young,Chuck Berry,1
Neil Young,"Crosby, Stills, Nash & Young",10
Neil Young,David Blue (musician),1
Neil Young,David Crosby,2
Neil Young,Eddie Vedder,4
Neil Young,Elvis Presley,2
Neil Young,Emmylou Harris,1
Neil Young,Hank Williams,3
Neil Young,Jack White,2
Neil Young,John Lennon,2
Neil Young,Johnny Cash,3
Neil Young,Joni Mitchell,3
Neil Young,Kenny Buttrey,1
Neil Young,Kurt Cobain,4
Neil Young,Linda Ronstadt,3
Neil Young,Nick Cave,1
Neil Young,Oasis (band),1
Neil Young,Paul McCartney,3
Neil Young,Phish,4
Neil Young,Radiohead,2
Neil Young,Rick Danko,1
Neil Young,Roy Orbison,1
Neil Young,Social Distortion,1
Neil Young,The Band,3
Neil Young,The Who,2
Neil Young,Thom Yorke,2
Neil Young,Tom Petty,1
Neil Young,Tom Petty and the Heartbreakers,1
Neil Young,Tom Waits,1
Neil Young,Willie Nelson,4
Sacred Cowboys,Bob Dylan,1
Sacred Cowboys,Creedence Clearwater Revival,1
Sacred Cowboys,Paul Kelly (Australian musician),3
Sacred Cowboys,The Rolling Stones,1
Jason Reeves (songwriter),Bob Dylan,1
Jason Reeves (songwriter),Brendan James,1
The Mendoza Line (band),Bob Dylan,1
The Mendoza Line (band),The Replacements (band),1
The Mendoza Line (band),Wilco,1
Lions (band),Bob Dylan,1
Lions (band),Elliott Smith,1
Lions (band),Karma to Burn,1
Lions (band),Neil Young,1
Lions (band),The Beatles,1
Dire Straits,Aztec Camera,1
Dire Straits,Bob Dylan,4
Dire Straits,Bruce Springsteen,1
Dire Straits,Chuck Berry,1
Dire Straits,E Street Band,1
Dire Straits,Ed Sheeran,1
Dire Straits,Emmylou Harris,2
Dire Straits,Eric Clapton,4
Dire Straits,Lindisfarne (band),1
Dire Straits,Man (band),1
Dire Straits,Roxy Music,1
Dire Straits,Sting (musician),4
Dire Straits,Tom Petty,1
Dire Straits,Tom Petty and the Heartbreakers,1
Dire Straits,Willy DeVille,1
Joe Summers,Bob Dylan,1
Joe Summers,Joni Mitchell,1
Nathan West,Bob Dylan,1
Nathan West,Otis Redding,1
Willy DeVille,Bob Dylan,1
Willy DeVille,Bruce Springsteen,1
Willy DeVille,Doc Pomus,6
Willy DeVille,Jim Dickinson,1
Willy DeVille,Jimi Hendrix,2
Willy DeVille,Joe Cocker,1
Willy DeVille,John P. Hammond,1
Willy DeVille,Los Lobos,2
Willy DeVille,Mink DeVille,33
Willy DeVille,Muddy Waters,2
Willy DeVille,Tom Waits,1
Karen Dalton,Bob Dylan,4
Karen Dalton,Fred Neil,5
Karen Dalton,Jimmy Reed,1
Karen Dalton,Lucinda Williams,1
Karen Dalton,Nick Cave,2
Karen Dalton,Richard Manuel,1
Karen Dalton,The Band,1
Karen Dalton,Tim Hardin,1
The Happy Pals,Bob Dylan,1
The Happy Pals,Hank Williams,1
The Happy Pals,Johnny Cash,1
Engenheiros do Hawaii,Bob Dylan,2
The Animals,Bob Dylan,1
The Animals,Bruce Springsteen,2
The Animals,Chuck Berry,1
The Animals,Dave Van Ronk,1
The Animals,Jimi Hendrix,1
The Animals,Jimmy Reed,1
The Animals,Josh White,1
Forrest O'Connor,Bob Dylan,1
Forrest O'Connor,Emmylou Harris,1
Forrest O'Connor,Hank Williams,1
Forrest O'Connor,Johnny Cash,1
Forrest O'Connor,Paul Simon,1
Bridgit Mendler,Adele,2
Bridgit Mendler,Amy Winehouse,1
Bridgit Mendler,Bob Dylan,6
Bridgit Mendler,Cher,1
Bridgit Mendler,Elvis Presley,1
Bridgit Mendler,Joni Mitchell,1
The Afghan Whigs,Bob Dylan,1
The Afghan Whigs,Joseph Arthur,1
The Afghan Whigs,My Chemical Romance,1
The Afghan Whigs,Neil Young,4
The Afghan Whigs,PJ Harvey,1
The Afghan Whigs,The Band,1
The Afghan Whigs,The Hold Steady,1
The Afghan Whigs,The Raconteurs,1
The Afghan Whigs,The Replacements (band),1
The Afghan Whigs,The Rolling Stones,1
Tommy Makem,Bob Dylan,2
Tommy Makem,Joan Baez,1
Tommy Makem,The Clancy Brothers,6
Mississippi John Hurt,Blind Lemon Jefferson,1
Mississippi John Hurt,Bob Dylan,1
Mississippi John Hurt,Dave Van Ronk,1
Mississippi John Hurt,Jerry Garcia,1
Mississippi John Hurt,Jimmie Rodgers (country singer),1
Mississippi John Hurt,Josh Ritter,1
Mississippi John Hurt,Lonnie Johnson (musician),1
Face to Face (new wave band),Bob Dylan,1
Face to Face (new wave band),Kings of Leon,1
Father John Misty,Bob Dylan,1
Father John Misty,Fleet Foxes,6
Father John Misty,Har Mar Superstar,2
Father John Misty,Lana Del Rey,1
Father John Misty,Leonard Cohen,1
Father John Misty,Post Malone,1
Father John Misty,Ryan Adams,1
Spottiswoode & His Enemies,Bob Dylan,1
Brian Auger and the Trinity,Bob Dylan,1
Brian Auger and the Trinity,Julie Driscoll,4
The Black Sorrows,Arthur Alexander,1
The Black Sorrows,Bob Dylan,1
The Black Sorrows,Chuck Berry,1
The Black Sorrows,Robert Hunter (lyricist),1
Mick Ronson,Bob Dylan,7
Mick Ronson,Cream (band),1
Mick Ronson,Elvis Presley,1
Mick Ronson,Eric Clapton,1
Mick Ronson,Lou Reed,9
Mick Ronson,Morrissey,4
Mick Ronson,Squeeze (band),1
The Lumineers,Alice Cooper,1
The Lumineers,Bob Dylan,4
The Lumineers,Bruce Springsteen,2
The Lumineers,Jack White,1
The Lumineers,Leonard Cohen,2
The Lumineers,Mumford & Sons,4
The Lumineers,Old Crow Medicine Show,1
The Lumineers,Stevie Nicks,1
The Lumineers,Tom Petty,4
The Lumineers,Tom Petty and the Heartbreakers,1
The Lumineers,U2,3
The Backyard Committee,Bob Dylan,1
The Backyard Committee,Grateful Dead,1
The Backyard Committee,Neil Young,1
Matt Hires,Bob Dylan,1
Matt Hires,Jack Johnson (musician),1
Matt Hires,Ryan Adams,1
Matt Hires,Sufjan Stevens,1
Matt Hires,The Band,1
Matt Hires,Tom Petty,1
Matt Hires,Wilco,1
Etta Baker,Bob Dylan,1
Margo Timmins,Bob Dylan,1
Margo Timmins,Bruce Springsteen,3
Margo Timmins,Neil Young,2
Margo Timmins,Townes Van Zandt,1
Emily Loizeau,Bob Dylan,1
Emily Loizeau,The Beatles,1
Emily Loizeau,Tom Waits,1
The Hot Club of Cowtown,Bob Dylan,2
The Hot Club of Cowtown,Elana James,9
The Hot Club of Cowtown,Roxy Music,1
The Hot Club of Cowtown,The Avett Brothers,1
The Hot Club of Cowtown,The Band,1
The Hot Club of Cowtown,Willie Nelson,1
Thom Yorke,Bob Dylan,1
Thom Yorke,Kurt Cobain,1
Thom Yorke,Neil Young,2
Thom Yorke,PJ Harvey,3
Thom Yorke,Paul McCartney,2
Thom Yorke,Radiohead,64
Thom Yorke,Roxy Music,2
Thom Yorke,Scott Walker (singer),1
Wilco,Bob Dylan,1
Wilco,Counting Crows,1
Wilco,Ernest Tubb,1
Wilco,Fairport Convention,1
Wilco,Fleet Foxes,1
Wilco,Grace Potter and the Nocturnals,1
Wilco,Jason & the Scorchers,1
Wilco,Jeff Tweedy,10
Wilco,John Lennon,1
Wilco,Minutemen (band),1
Wilco,Neil Young,1
Wilco,Norah Jones,2
Wilco,Radiohead,1
Wilco,The Band,1
Wilco,The Beatles,1
Wilco,The Byrds,1
Wilco,The Minus 5,4
Wilco,The Wallflowers,1
Wilco,The Who,3
Wilco,Willie Nelson,1
Wilco,Woody Guthrie,6
Grace Potter and the Nocturnals,Bob Dylan,2
Grace Potter and the Nocturnals,Janis Joplin,1
Grace Potter and the Nocturnals,Neil Young,1
Grace Potter and the Nocturnals,Ringo Starr,1
Grace Potter and the Nocturnals,The Avett Brothers,1
Grace Potter and the Nocturnals,The Band,2
Grace Potter and the Nocturnals,The Beatles,1
Grace Potter and the Nocturnals,The Rolling Stones,2
Los Lobos,Bob Dylan,2
Los Lobos,Doc Pomus,1
Los Lobos,Doug Sahm,3
Los Lobos,Fairport Convention,1
Los Lobos,Grateful Dead,4
Los Lobos,Hank Williams,1
Los Lobos,Jack White,1
Los Lobos,Neil Young,1
Los Lobos,Paul Simon,1
Los Lobos,Tom Waits,1
Los Lobos,U2,1
Kenny Rogers and The First Edition,Bob Dylan,1
Kenny Rogers and The First Edition,Elvis Presley,2
Kenny Rogers and The First Edition,Frank Zappa,1
